station_name,latitude,longitude,venue_id,venue_name,venue_category,venue_address,venue_distance,venue_latitude,venue_longitude
Hawks & Union,49.277333,-123.087359,55c40e66498e739ed2c87adf,The Mackenzie Room,Restaurant,415 Powell St,863,49.283272,-123.095032
Charles & Commercial,49.273103,-123.069892,4adf95f9f964a520d57b21e3,Turk's on the Drive,Coffee Shop,1276 Commercial Dr,20,49.273268,-123.069761
Charles & Commercial,49.273103,-123.069892,4ab533e0f964a520397320e3,Grandview Park,Park,1657 Charles St,63,49.273546,-123.070434
Charles & Commercial,49.273103,-123.069892,4aa7350bf964a520464c20e3,Havana,Cuban Restaurant,1212 Commercial Dr,78,49.273731,-123.069395
Charles & Commercial,49.273103,-123.069892,4aa80271f964a520af4e20e3,Biercraft,Arts and Entertainment,1191 Commercial Dr,108,49.274082,-123.069911
Charles & Commercial,49.273103,-123.069892,4ab99baef964a520008020e3,Tandoori Palace,Indian Restaurant,1439 Commercial Dr,159,49.271667,-123.069788
Charles & Commercial,49.273103,-123.069892,4b8f0753f964a5207a4533e3,Ginger Sushi,Coffee Shop,1437 Commercial Dr,159,49.271667,-123.069788
Charles & Commercial,49.273103,-123.069892,4aad5edcf964a520f15f20e3,Marcello Ristorante & Pizzeria,Pizzeria,1404 Commercial Dr,125,49.272017,-123.069412
Charles & Commercial,49.273103,-123.069892,5f00f72289dce8008504b1fa,The Lunch Lady,Vietnamese Restaurant,1046 Commercial Dr,212,49.274972,-123.069257
Charles & Commercial,49.273103,-123.069892,5ad42c24345cbe490eba23b1,Sopra Sotto,Pizzeria,1510 Commercial Dr,228,49.27109,-123.069252
Charles & Commercial,49.273103,-123.069892,4f752184e4b0f62bd30e8d8d,Via Tevere Pizzeria,Pizzeria,1190 Victoria Dr,328,49.273873,-123.065512
10th & Kingsway,49.261973,-123.09725,4aa7e590f964a520ec4d20e3,Sushiyama,Sushi Restaurant,371 Broadway E,110,49.262968,-123.0972
10th & Kingsway,49.261973,-123.09725,50f1dd8ee4b0ee8fd93bbfff,Dude Chilling Park,Public Art,400 E 8th Ave,186,49.263472,-123.096107
10th & Kingsway,49.261973,-123.09725,4abedbd3f964a5204d9020e3,Hime Japanese Restaurant,Sushi Restaurant,315 Broadway E,154,49.262963,-123.09874
10th & Kingsway,49.261973,-123.09725,5044114ce4b003e2b452ddee,La Petite Cuillere,Tea Room,55 Kingsway,252,49.263551,-123.099764
10th & Kingsway,49.261973,-123.09725,4aa6f181f964a520934b20e3,The Cascade Room,Lounge,2616 Main St,254,49.261744,-123.100746
10th & Kingsway,49.261973,-123.09725,4b732ae3f964a520749f2de3,Pulpfiction Books,Bookstore,2422 Main St,307,49.263494,-123.100651
10th & Kingsway,49.261973,-123.09725,5387d0f4498e6050302efedd,Main Street Brewing Co,Brewery,261 7th Ave E,339,49.264745,-123.099216
10th & Kingsway,49.261973,-123.09725,4aa82a04f964a520be4f20e3,Gene Coffeebar,Coffee Shop,2404 Main St,315,49.263721,-123.100671
10th & Kingsway,49.261973,-123.09725,4fb6cb56e4b04335c6dfbe0a,49th Parallel Coffee Roast,Coffee Shop,2902 Main St,406,49.259164,-123.100851
10th & Kingsway,49.261973,-123.09725,531142f211d2358d5388bb3c,Fox Cabaret,Movie Theater,2321 Main St,386,49.264298,-123.101206
Beach & Hornby,49.275295,-123.132585,4ab988d5f964a520cb7f20e3,Sushi Osaka,Sushi Restaurant,1361 Burrard St,264,49.277632,-123.131868
Beach & Hornby,49.275295,-123.132585,4c5385244623be9aa29e36f1,False Creek Seawall,Hiking Trail,1689 Johnston St,293,49.272732,-123.133558
Beach & Hornby,49.275295,-123.132585,4aa7f646f964a5203d4e20e3,Granville Island Public Market,Farmers Market,1689 Johnston St,368,49.27209,-123.135
Beach & Hornby,49.275295,-123.132585,52100563498edca0c55931b1,A Bread Affair,Bakery,1680 Johnston St,394,49.27248,-123.135889
Beach & Hornby,49.275295,-123.132585,4aa99f79f964a5208e5420e3,George Wainborn Park,Playground,450 Beach Cres,399,49.272361,-123.12939
Beach & Hornby,49.275295,-123.132585,4aa83c06f964a5204d5020e3,The Sandbar Seafood Restaurant,Lounge,1535 Johnston St,366,49.27216,-123.134158
Beach & Hornby,49.275295,-123.132585,4aa7f69df964a5203f4e20e3,Paper-Ya,Stationery Store,1666 Johnston St,445,49.271795,-123.135587
Beach & Hornby,49.275295,-123.132585,4d7d47107498a1cd70298dfc,Granville Island Publishing,Publisher,1656 Duranleau St,449,49.271996,-123.136172
Beach & Hornby,49.275295,-123.132585,5b9032b4345cbe00398a8d6a,Matchstick Coffee Roasters,Café,1328 Richards St,470,49.274404,-123.126239
Beach & Hornby,49.275295,-123.132585,581d44acabffa14f7316e8c4,Firecrust,Pizzeria,808 Davie St,463,49.277823,-123.127505
Burrard Station (Melville & Dunsmuir),49.285871,-123.12105,59b17359cf72a06947102770,49th Parallel Café & Lucky's Doughnuts - THURLOW,Dining and Drinking,689 Thurlow St,138,49.286052,-123.122935
Burrard Station (Melville & Dunsmuir),49.285871,-123.12105,4e42e0037d8b2eefb3b06d20,Thierry,Dessert Shop,1059 Alberni St,169,49.284766,-123.122662
Burrard Station (Melville & Dunsmuir),49.285871,-123.12105,4d486b0211618cfade6cd423,Koffie,Café,1050 Pender St W,169,49.287035,-123.11953
Burrard Station (Melville & Dunsmuir),49.285871,-123.12105,4aaa9a0ef964a5208d5620e3,Cactus Club Cafe Bentall 5,American Restaurant,588 Burrard St,164,49.285532,-123.118834
Burrard Station (Melville & Dunsmuir),49.285871,-123.12105,4aa7e387f964a520db4d20e3,Coast Restaurant,Seafood Restaurant,1054 Alberni St,198,49.284719,-123.123145
Burrard Station (Melville & Dunsmuir),49.285871,-123.12105,4ab59f7cf964a520a97520e3,Joe Fortes Seafood & Chop House,Seafood Restaurant,777 Thurlow St,261,49.284956,-123.124545
Burrard Station (Melville & Dunsmuir),49.285871,-123.12105,5bce08ce724750002c469650,Indigo - Robson,Bookstore,1033 Robson St,270,49.28403,-123.123492
Burrard Station (Melville & Dunsmuir),49.285871,-123.12105,4adbc696f964a5208f2a21e3,Rocky Mountain Chocolate Factory,Candy Store,1017 Robson St,288,49.283664,-123.123136
Burrard Station (Melville & Dunsmuir),49.285871,-123.12105,54504918498e7a4cc9111a94,Sephora,Skin Care Clinic,1045 Robson St,279,49.284189,-123.123911
Burrard Station (Melville & Dunsmuir),49.285871,-123.12105,5a221e0fb23dfa2af3d74bef,Muji 無印良品,Miscellaneous Store,1125 Robson St,313,49.285368,-123.12531
Bute & Barclay,49.284893,-123.128685,510b1603e4b0607cda141579,Breka Bakery & Cafe,Bakery,812 Bute St,148,49.285765,-123.127128
Bute & Barclay,49.284893,-123.128685,4aaaf960f964a520575820e3,Konbiniya,Sushi Restaurant,1238 Robson St,170,49.286326,-123.127825
Bute & Barclay,49.284893,-123.128685,4aa82da4f964a520db4f20e3,Zefferelli's,Italian Restaurant,1136 Robson St,206,49.285116,-123.125856
Bute & Barclay,49.284893,-123.128685,5a221e0fb23dfa2af3d74bef,Muji 無印良品,Miscellaneous Store,1125 Robson St,250,49.285368,-123.12531
Bute & Barclay,49.284893,-123.128685,4aa805ccf964a520cd4e20e3,Guu,Diner,838 Thurlow St,256,49.284107,-123.125364
Bute & Barclay,49.284893,-123.128685,5646ab13498e460c732920e8,Ramen Danbo - Robson,Ramen Restaurant,1333 Robson St,290,49.287499,-123.12898
Bute & Barclay,49.284893,-123.128685,4c3a6ce0edba9521e89ad625,BC Liquor Store,Beer Store,768 Bute St,256,49.286439,-123.12605
Bute & Barclay,49.284893,-123.128685,4b82e001f964a5205aea30e3,Nelson Park,Park,1030 Bute St,245,49.282743,-123.129466
Bute & Barclay,49.284893,-123.128685,4ab59f7cf964a520a97520e3,Joe Fortes Seafood & Chop House,Seafood Restaurant,777 Thurlow St,310,49.284956,-123.124545
Bute & Barclay,49.284893,-123.128685,4aaec434f964a520346320e3,Le Crocodile Restaurant,French Restaurant,100A90 Burrard St,358,49.282578,-123.125234
8th & Yukon,49.263962,-123.112621,4e223f06d4c0d32590f80ff4,La Taqueria Pinche Taco Shop,Taco Restaurant,2450 Yukon St,36,49.263637,-123.112586
8th & Yukon,49.263962,-123.112621,4aac95abf964a5204a5e20e3,Winona Park,Landmarks and Outdoors,400 W 59th Ave,113,49.263009,-123.113182
8th & Yukon,49.263962,-123.112621,4aa73d25f964a520704c20e3,Whole Foods,Retail,510 8th Ave W,187,49.263957,-123.115209
8th & Yukon,49.263962,-123.112621,4aec909ff964a520ccc821e3,Milano Coffee,Coffee Shop,156 8th Ave W,285,49.263724,-123.108701
8th & Yukon,49.263962,-123.112621,4aa84de2f964a520ba5020e3,The Beaumont Studios,Art Gallery,316W 5th Ave W,295,49.266432,-123.111121
8th & Yukon,49.263962,-123.112621,4c75baefdb52b1f7c5b979dc,Caffe Cittadella,Coffee Shop,2310 Ash St,327,49.26473,-123.116978
8th & Yukon,49.263962,-123.112621,4be73b80910020a16435d514,Jonathan Rogers Park,Park,110 7th Ave W,335,49.264274,-123.108018
8th & Yukon,49.263962,-123.112621,4aa98676f964a520105420e3,Elysian Coffee Broadway,Coffee Shop,590 Broadway W,349,49.263077,-123.117243
8th & Yukon,49.263962,-123.112621,4aa843e0f964a5207f5020e3,Cactus Club Cafe Broadway + Ash,American Restaurant,575 West Broadway,337,49.263396,-123.117189
8th & Yukon,49.263962,-123.112621,5a31538260d11b06bc47c475,Modus Coffee,Café,112 W Broadway,402,49.263182,-123.107195
Princess & Union,49.277615,-123.091654,509ff4a5e4b057cac4d322c9,Finch's Market,Coffee Shop,501 Georgia St E,162,49.278582,-123.093335
Princess & Union,49.277615,-123.091654,4aa7fa85f964a520704e20e3,Phnom Penh,Cambodian Restaurant,244 E. Georgia St,486,49.278403,-123.098188
Princess & Union,49.277615,-123.091654,4f760db9e4b0e8caa47b6b77,Harvest Community Foods,Gourmet Store,243 Union St,464,49.27776,-123.098052
Princess & Union,49.277615,-123.091654,4fa30a0be4b0c2f103a4c814,Oyster Express,Seafood Restaurant,296 Keefer St,455,49.279309,-123.097372
Princess & Union,49.277615,-123.091654,4f03b90cf9ab88b0c1b64c89,The Union,Organization,219 Union St,523,49.277796,-123.098866
Princess & Union,49.277615,-123.091654,4e99cefcf790b2a9190a854e,Treasure Green Tea Co,Coffee Shop,227E Georgia St E,512,49.278656,-123.098534
Princess & Union,49.277615,-123.091654,57242c7ecd1040df61be5d0b,Kissa Tanto,Italian Restaurant,263 Pender St E,571,49.28055,-123.098127
Princess & Union,49.277615,-123.091654,530e9ea1498eee5076f049a3,Matchstick Coffee Roasters,Café,213 Georgia St E,570,49.278692,-123.099348
Princess & Union,49.277615,-123.091654,5973f2976e46504a8bc6ebff,Dosanko,Japanese Restaurant,566 Powell St,572,49.282756,-123.092067
Princess & Union,49.277615,-123.091654,4e4c5b92d164e69742cb498b,Pizzeria Farina,Pizzeria,915 Main St,626,49.276561,-123.10014
Dunsmuir & Richards,49.282214,-123.114101,554ffd88498e023761d785b3,White Spot Dunsmuir,Dining and Drinking,405 Dunsmuir St,43,49.282011,-123.113585
Dunsmuir & Richards,49.282214,-123.114101,5baffb6598fbfc002c5153b2,Kokoro Tokyo Mazesoba,Ramen Restaurant,551 Seymour St,152,49.283401,-123.115164
Dunsmuir & Richards,49.282214,-123.114101,5170656ae4b029a050dd8a49,The Keg Steakhouse + Bar,Restaurant,688 Dunsmuir St,219,49.283447,-123.116466
Dunsmuir & Richards,49.282214,-123.114101,4b23212bf964a520a75324e3,Queen Elizabeth Theatre,Music Venue,600 Block Hamilton St,229,49.280353,-123.112713
Dunsmuir & Richards,49.282214,-123.114101,4aa84f03f964a520c15020e3,La Taqueria,Taco Restaurant,322 Hastings St W,268,49.282983,-123.110585
Dunsmuir & Richards,49.282214,-123.114101,4aa7dce2f964a520ad4d20e3,Cafe Medina,Café,780 Richards St,276,49.280498,-123.116863
Dunsmuir & Richards,49.282214,-123.114101,4c19649998f4a5932b0f00f6,Coal Harbour Gifts,Gift Store,555 Hastings St W,283,49.28443,-123.112168
Dunsmuir & Richards,49.282214,-123.114101,5827c3091dbf6c7dd8ddfd6c,Nemesis Coffee,Coffee Shop,302 W Hastings St,286,49.282787,-123.110244
Dunsmuir & Richards,49.282214,-123.114101,4c8acacc3dc2a1cdad5bb032,Louis Vuitton,Leather Goods Store,737 Dunsmuir St,275,49.284199,-123.116367
Dunsmuir & Richards,49.282214,-123.114101,4aa73bb9f964a5206b4c20e3,Sephora,Cosmetics Store,701 Georgia St E,299,49.283972,-123.11724
5th & Main,49.266456,-123.100324,51a50c73498e7f0ed45f93ff,Brassneck Brewery,Bar,2148 Main St,74,49.265811,-123.100605
5th & Main,49.266456,-123.100324,55674e5c498e553d349469c3,Cartems Donuterie,Bagel Shop,2152 Main Mall,92,49.265642,-123.100591
5th & Main,49.266456,-123.100324,5387d0f4498e6050302efedd,Main Street Brewing Co,Brewery,261 7th Ave E,206,49.264745,-123.099216
5th & Main,49.266456,-123.100324,4ab2c5fbf964a520446c20e3,R & B Brewing Inc,Brewery,54B 4th Ave E,252,49.26727,-123.103568
5th & Main,49.266456,-123.100324,531142f211d2358d5388bb3c,Fox Cabaret,Movie Theater,2321 Main St,248,49.264298,-123.101206
5th & Main,49.266456,-123.100324,54bea64f498ec3ed3dde9a10,Earnest Ice Cream,Ice Cream Parlor,1829 Quebec St,327,49.268876,-123.102894
5th & Main,49.266456,-123.100324,5b7882e95455b2002c6abf1c,Pure Bread,Bakery,5 5th Ave E,308,49.266631,-123.104568
5th & Main,49.266456,-123.100324,4b732ae3f964a520749f2de3,Pulpfiction Books,Bookstore,2422 Main St,323,49.263494,-123.100651
5th & Main,49.266456,-123.100324,5044114ce4b003e2b452ddee,La Petite Cuillere,Tea Room,55 Kingsway,325,49.263551,-123.099764
5th & Main,49.266456,-123.100324,50648a27e4b06a6416704ae0,Red Truck Beer,Brewery,295 1st Ave E,324,49.268585,-123.097272
3rd & Quebec,49.268216,-123.103168,54bea64f498ec3ed3dde9a10,Earnest Ice Cream,Ice Cream Parlor,1829 Quebec St,75,49.268876,-123.102894
3rd & Quebec,49.268216,-123.103168,4ab2c5fbf964a520446c20e3,R & B Brewing Inc,Brewery,54B 4th Ave E,109,49.26727,-123.103568
3rd & Quebec,49.268216,-123.103168,5eebe2cda41b0b00083c1494,Mountain Equipment Co-Op,Outdoor Supply Store,111 2nd Ave E,146,49.269349,-123.102123
3rd & Quebec,49.268216,-123.103168,5b7882e95455b2002c6abf1c,Pure Bread,Bakery,5 5th Ave E,203,49.266631,-123.104568
3rd & Quebec,49.268216,-123.103168,4b730a25f964a52086972de3,Amato Gelato Cafe,Ice Cream Parlor,78 1st Ave E,205,49.270065,-123.102995
3rd & Quebec,49.268216,-123.103168,537e3ec8498ec730b9966b97,The Juice Truck,Juice Bar,28 5th Ave W,264,49.266348,-123.105436
3rd & Quebec,49.268216,-123.103168,5bcacf35364d97002cae03a0,Tacofino Ocho,Taco Restaurant,8 5th Ave E,236,49.266312,-123.104622
3rd & Quebec,49.268216,-123.103168,51a50c73498e7f0ed45f93ff,Brassneck Brewery,Bar,2148 Main St,325,49.265811,-123.100605
3rd & Quebec,49.268216,-123.103168,55674e5c498e553d349469c3,Cartems Donuterie,Bagel Shop,2152 Main Mall,341,49.265642,-123.100591
3rd & Quebec,49.268216,-123.103168,508c2d32e4b032d8be856a72,CRAFT Beer Market Vancouver,Beer Garden,85 1st Ave W,355,49.270591,-123.106447
Richards & Cordova,49.284554,-123.111031,4aa6bc27f964a520df4a20e3,Steamworks Brewing Co,Bar,375 Water St,44,49.284949,-123.110915
Richards & Cordova,49.284554,-123.111031,4c19649998f4a5932b0f00f6,Coal Harbour Gifts,Gift Store,555 Hastings St W,83,49.28443,-123.112168
Richards & Cordova,49.284554,-123.111031,4b3310a3f964a520601725e3,Vancouver Lookout,Scenic Lookout,555 Hastings St W,94,49.284527,-123.112339
Richards & Cordova,49.284554,-123.111031,4aa9662cf964a520795320e3,Gastown Steam Clock,Monument,305 Water St,152,49.284511,-123.10893
Richards & Cordova,49.284554,-123.111031,52dec1e1498e71f308720349,Timbertrain Coffee Roasters,Coffee Shop,311W Cordova St W,160,49.283744,-123.109189
Richards & Cordova,49.284554,-123.111031,4d9b41359298b1f7635b5338,Revolver,Café,325 Cambie St,182,49.283261,-123.109473
Richards & Cordova,49.284554,-123.111031,4aa84f03f964a520c15020e3,La Taqueria,Taco Restaurant,322 Hastings St W,177,49.282983,-123.110585
Richards & Cordova,49.284554,-123.111031,4abea310f964a520ff8e20e3,Pourhouse Restaurant,Restaurant,162 Water St,196,49.284105,-123.108409
Richards & Cordova,49.284554,-123.111031,5827c3091dbf6c7dd8ddfd6c,Nemesis Coffee,Coffee Shop,302 W Hastings St,204,49.282787,-123.110244
Richards & Cordova,49.284554,-123.111031,4aa7fe08f964a520914e20e3,Nuba,Lebanese Restaurant,207B W Hastings St,221,49.282792,-123.109595
Richards & Robson,49.280216,-123.117639,4aa7dce2f964a520ad4d20e3,Cafe Medina,Café,780 Richards St,64,49.280498,-123.116863
Richards & Robson,49.280216,-123.117639,4aa73e90f964a520754c20e3,Vancouver Public Library,Library,350 Georgia St W,179,49.279525,-123.115401
Richards & Robson,49.280216,-123.117639,4ac17919f964a520479720e3,The Orpheum,Music Venue,601 Smithe St,184,49.280081,-123.120416
Richards & Robson,49.280216,-123.117639,51a7a349454a2b1f0e2449f8,Homer St. Cafe and Bar,Restaurant,898 Homer St,200,49.278455,-123.11823
Richards & Robson,49.280216,-123.117639,4aa733fbf964a520444c20e3,Commodore Ballroom,Music Venue,838 Granville St,235,49.280556,-123.12045
Richards & Robson,49.280216,-123.117639,4b75918bf964a520d4142ee3,JJ Bean,Coffee Shop,740 Hamilton St,224,49.279195,-123.114967
Richards & Robson,49.280216,-123.117639,4d9e756b9b91a1cdd13657c0,Pizza Garden,Pizzeria,675 Smithe St,241,49.28019,-123.120974
Richards & Robson,49.280216,-123.117639,4b109f96f964a520f07323e3,Robson Square,Plaza,800 Robson St,260,49.28214,-123.11968
Richards & Robson,49.280216,-123.117639,5790281f498e75e0454bf0a9,Fanny Bay Oyster Bar & Shellfish Market,Seafood Restaurant,762 Cambie St,311,49.278557,-123.114183
Richards & Robson,49.280216,-123.117639,554ffd88498e023761d785b3,White Spot Dunsmuir,Dining and Drinking,405 Dunsmuir St,355,49.282011,-123.113585
Olympic Village Station,49.266314,-123.116011,4c75baefdb52b1f7c5b979dc,Caffe Cittadella,Coffee Shop,2310 Ash St,189,49.26473,-123.116978
Olympic Village Station,49.266314,-123.116011,4aa73d25f964a520704c20e3,Whole Foods,Retail,510 8th Ave W,268,49.263957,-123.115209
Olympic Village Station,49.266314,-123.116011,4aa84de2f964a520ba5020e3,The Beaumont Studios,Art Gallery,316W 5th Ave W,354,49.266432,-123.111121
Olympic Village Station,49.266314,-123.116011,4aa98676f964a520105420e3,Elysian Coffee Broadway,Coffee Shop,590 Broadway W,370,49.263077,-123.117243
Olympic Village Station,49.266314,-123.116011,4aa843e0f964a5207f5020e3,Cactus Club Cafe Broadway + Ash,American Restaurant,575 West Broadway,335,49.263396,-123.117189
Olympic Village Station,49.266314,-123.116011,4e223f06d4c0d32590f80ff4,La Taqueria Pinche Taco Shop,Taco Restaurant,2450 Yukon St,387,49.263637,-123.112586
Olympic Village Station,49.266314,-123.116011,53eee0b9498e381a6c7eaa98,Mahony & Sons,Irish Pub,610 Stamp's Landng,361,49.26908,-123.118647
Olympic Village Station,49.266314,-123.116011,4aac95abf964a5204a5e20e3,Winona Park,Landmarks and Outdoors,400 W 59th Ave,420,49.263009,-123.113182
Olympic Village Station,49.266314,-123.116011,4b342ac8f964a520b92525e3,Dynasty Seafood Restaurant 皇朝海鮮酒家,Chinese Restaurant,777 Broadway W,490,49.263675,-123.12143
Olympic Village Station,49.266314,-123.116011,4aec909ff964a520ccc821e3,Milano Coffee,Coffee Shop,156 8th Ave W,603,49.263724,-123.108701
Campbell & Hastings,49.280852,-123.084746,578c3c00498ee0c02beb38ec,Strathcona Beer Co,Bar,895 Hastings St E,64,49.2814,-123.085056
Campbell & Hastings,49.280852,-123.084746,4fa41b5de4b0bbcd48ee36db,Pink Pearl Chinese Seafood Restaurant,Fish and Chips Shop,1132 Hastings St E,317,49.280677,-123.080369
Campbell & Hastings,49.280852,-123.084746,4aab0973f964a520a65820e3,La Casa Gelato,Ice Cream Parlor,1033 Venables St,485,49.276991,-123.081598
Campbell & Hastings,49.280852,-123.084746,5f3832f95b880d23372d022b,Superflux Beer Co,Brewery,505 Clark Dr,543,49.28014,-123.077322
Campbell & Hastings,49.280852,-123.084746,5973f2976e46504a8bc6ebff,Dosanko,Japanese Restaurant,566 Powell St,571,49.282756,-123.092067
Campbell & Hastings,49.280852,-123.084746,4ad4b82ff964a520dce820e3,The Gourmet Warehouse,Gourmet Store,1340 Hastings St E,621,49.28102,-123.076179
Campbell & Hastings,49.280852,-123.084746,55a177ba498e308b8bf83a86,Callister Brewing Co,Bar,1338 Franklin St,635,49.282096,-123.07627
Campbell & Hastings,49.280852,-123.084746,4aa936b0f964a5207f5220e3,Fujiya Japanese Foods,Fish and Chips Shop,912 Clark Dr,734,49.276572,-123.077019
Campbell & Hastings,49.280852,-123.084746,509ff4a5e4b057cac4d322c9,Finch's Market,Coffee Shop,501 Georgia St E,671,49.278582,-123.093335
Campbell & Hastings,49.280852,-123.084746,59449f7a747ecd08014edd01,Earnest Ice Cream,Ice Cream Parlor,1485 Frances St,735,49.27967,-123.074767
Cardero & Davie,49.285512,-123.1384,51076a5f164846261ad38fe0,Eye Kandee Lingerie,Clothing Store,1685 Davie St,120,49.286089,-123.139811
Cardero & Davie,49.285512,-123.1384,4aa9ac4ff964a520cc5420e3,Cardero Bottega,Coffee Shop,1016 Cardero St,268,49.287092,-123.135598
Cardero & Davie,49.285512,-123.1384,604859d906d2a567129f63d3,CRAFT Beer Market English Bay,Beer Bar,1795 Beach Ave,302,49.286629,-123.14221
Cardero & Davie,49.285512,-123.1384,4bcbdf5268f976b049e86183,English Bay Beach,Beach,Beach Ave,339,49.286311,-123.143487
Cardero & Davie,49.285512,-123.1384,4aa75933f964a520bf4c20e3,Banana Leaf,Malay Restaurant,1096 Denman St,326,49.288276,-123.139917
Cardero & Davie,49.285512,-123.1384,4d3a00006de7721eed15ea49,Cactus Club Cafe,Mexican Restaurant,1790 Beach Ave,342,49.28666,-123.14278
