station_name,latitude,longitude,business_name,review_count,rating,categories,price,phone,distance,address,source
Georgia & Thurlow,49.285953,-123.124066,Kirin Seafood Restaurant,496.0,3.1,"Dim Sum, Seafood, Cantonese",$$,16046828833.0,112.8299932,1172 Alberni Street,Yelp
Georgia & Thurlow,49.285953,-123.124066,Ebisu On Robson,284.0,3.5,"Japanese, Sushi Bars",$$,16046898266.0,246.3191795,827 Bute Street,Yelp
Thurlow & Pendrell,49.280881,-123.130672,Tom Sushi,264.0,4.7,"Sushi Bars, Japanese",$$,16043360855.0,167.7850024,1175 Davie St,Yelp
Thurlow & Pendrell,49.280881,-123.130672,Gurkha Himalayan Kitchen,206.0,4.1,"Himalayan/Nepalese, Noodles, Cocktail Bars",$$,16045657965.0,108.0023807,1141 Davie Street,Yelp
Thurlow & Pendrell,49.280881,-123.130672,Burgoo Bistro,183.0,4.2,"Comfort Food, Bistros",$$,16044161444.0,247.3953197,1100 Burrard Street,Yelp
Thurlow & Pendrell,49.280881,-123.130672,Banana Leaf,246.0,3.6,"Malaysian, Singaporean",$$,16046693389.0,102.9198504,1043 Davie St,Yelp
Thurlow & Pendrell,49.280881,-123.130672,Blue Water Cafe,1108.0,4.4,Seafood,$$$$,16046888078.0,864.8127685,1095 Hamilton St,Yelp
Thurlow & Pendrell,49.280881,-123.130672,Le Crocodile Restaurant,451.0,4.3,French,$$$$,16046694298.0,437.3200433,909 Burrard Street,Yelp
Thurlow & Pendrell,49.280881,-123.130672,Cazba,251.0,3.4,Persian/Iranian,$$,16044284747.0,38.38484586,1103 Davie Street,Yelp
Thurlow & Pendrell,49.280881,-123.130672,Mumbai Local Restaurant,118.0,3.9,Indian,$$,16044233281.0,124.8865813,1148 Davie Street,Yelp
Thurlow & Pendrell,49.280881,-123.130672,Joe Fortes Seafood & Chop House,1305.0,4.0,"Seafood, Steakhouses",$$$,16046691940.0,622.4742413,777 Thurlow Street,Yelp
Thurlow & Pendrell,49.280881,-123.130672,La Belle Patate,558.0,4.1,"Fast Food, Poutineries",$$,16045691215.0,239.6509251,1215 Davie Street,Yelp
Thurlow & Pendrell,49.280881,-123.130672,Score on Davie,356.0,4.3,"Sports Bars, Breakfast & Brunch, American",$$,16046321646.0,327.8296689,1262 Davie Street,Yelp
Thurlow & Pendrell,49.280881,-123.130672,Sushi Jin,144.0,4.6,"Japanese, Sushi Bars",$$$,16045598834.0,517.8532789,750 Nelson Street,Yelp
Thurlow & Pendrell,49.280881,-123.130672,Fat Mao Noodles,72.0,4.4,"Noodles, Thai",,,304.6064497,983 Helmcken Street,Yelp
Thurlow & Pendrell,49.280881,-123.130672,Maxine's Cafe & Bar,104.0,4.3,"Bars, Breakfast & Brunch, Cafes",$$,16047077224.0,328.5052392,1325 Burrard Street,Yelp
Thurlow & Pendrell,49.280881,-123.130672,Hello Nori ,248.0,4.5,"Japanese, Sushi Bars, Coffee & Tea",$$,16045649595.0,619.8706937,1165 Robson Street,Yelp
Thurlow & Pendrell,49.280881,-123.130672,Guu Original Thurlow,802.0,4.1,"Japanese, Tapas Bars",$$,16046858817.0,505.6756384,838 Thurlow Street,Yelp
Thurlow & Pendrell,49.280881,-123.130672,Boulevard,300.0,4.0,"Seafood, Lounges",$$$,16046422900.0,533.0765477,845 Burrard Street,Yelp
Thurlow & Pendrell,49.280881,-123.130672,The Flying Pig,1339.0,4.0,"Canadian (New), Seafood",$$,16045681344.0,902.3543197,1168 Hamilton Street,Yelp
Thurlow & Pendrell,49.280881,-123.130672,Zefferelli's,521.0,4.2,"Italian, Bars",$$,16046870655.0,569.9170392,1136 Robson Street,Yelp
Thurlow & Pendrell,49.280881,-123.130672,Takis Taverna,152.0,3.6,Greek,$$,16046821336.0,77.69051998,1106 Davie Street,Yelp
Heather & 16th,49.256845,-123.120071,Hachibei Japanese Restaurant,76.0,3.9,Japanese,$$,16048793357.0,108.983016,778 16th Avenue W,Yelp
Heather & 16th,49.256845,-123.120071,Vij's Restaurant,415.0,4.0,Indian,$$$,16047366664.0,389.2913963,3106 Cambie Street,Yelp
Heather & 16th,49.256845,-123.120071,Indian Roti Kitchen,162.0,4.5,Indian,$$,16048763767.0,419.3336905,2961 Cambie Street,Yelp
Heather & 16th,49.256845,-123.120071,Salmon n' Bannock,221.0,4.5,Canadian (New),$$,16045688971.0,999.4721058,1128 W Broadway,Yelp
Heather & 16th,49.256845,-123.120071,Saku,254.0,4.3,Japanese,$$,16044234600.0,737.9511806,548 W Broadway,Yelp
Heather & 16th,49.256845,-123.120071,La Taqueria Pinche Taco Shop,686.0,4.2,Mexican,$$,16045582549.0,916.8899652,2450 Yukon Street,Yelp
Heather & 16th,49.256845,-123.120071,Hokkaido Ramen Santouka,232.0,4.2,"Noodles, Ramen, Soup",$$,16045651770.0,732.1991217,558 W Broadway,Yelp
Heather & 16th,49.256845,-123.120071,Yu Shang Hot Pot,81.0,4.3,Hot Pot,,16045646686.0,808.7291395,202-950 W Broadway,Yelp
Heather & 16th,49.256845,-123.120071,Passion8 Dessert Cafe,219.0,4.1,"Desserts, Korean, Coffee & Tea",$$,17783798238.0,408.4390387,3010 Cambie Street,Yelp
Heather & 16th,49.256845,-123.120071,Café Gloucester,154.0,3.4,"Hong Kong Style Cafe, Cantonese",$$,16048733338.0,412.8421998,3338 Cambie Street,Yelp
Heather & 16th,49.256845,-123.120071,iDen & Quan Ju De Beijing Duck House,138.0,3.5,Chinese,,12364777777.0,532.9462699,2808 Cambie Street,Yelp
Heather & 16th,49.256845,-123.120071,Uma Sushi,123.0,4.3,"Japanese, Sushi Bars",$$$,16044288588.0,897.9076633,450 W 8th Avenue,Yelp
Heather & 16th,49.256845,-123.120071,Dynasty Seafood Restaurant,331.0,3.6,"Dim Sum, Seafood, Cantonese",$$,16048768388.0,756.5524636,777 W Broadway,Yelp
Heather & 16th,49.256845,-123.120071,Viet House,75.0,3.7,Vietnamese,$$,17783799388.0,444.1883129,3420 Cambie Street,Yelp
Heather & 16th,49.256845,-123.120071,Joon's Kitchen,65.0,4.1,"Korean, Japanese",,12369961635.0,534.2643222,3093 Oak Street,Yelp
Heather & 16th,49.256845,-123.120071,Marulilu Cafe,291.0,4.0,Cafes,$$,16045684211.0,846.3493571,451 W Broadway,Yelp
Heather & 16th,49.256845,-123.120071,Osteria Elio Volpe,12.0,4.1,"Italian, Pizza, Cocktail Bars",,12344719574.0,331.9169923,540 W 17th Avenue,Yelp
Heather & 16th,49.256845,-123.120071,The Firewood Café,122.0,3.9,Pizza,$$,16048730001.0,421.0108323,3004 Cambie Street,Yelp
Heather & 16th,49.256845,-123.120071,Thai Away Home,119.0,3.3,Thai,$$,16048738424.0,362.1171316,3315 Cambie Street,Yelp
Heather & 16th,49.256845,-123.120071,Rain or Shine Ice Cream,248.0,4.3,"Desserts, Ice Cream & Frozen Yogurt",$$,16048769986.0,430.5680275,3382 Cambie Street,Yelp
14th & Ontario,49.25849,-123.104799,Burgoo Bistros,503.0,3.9,"Comfort Food, Bistros",$$,16048731441.0,303.6681898,3096 Main Street,Yelp
14th & Ontario,49.25849,-123.104799,Maizal RMF,151.0,4.3,Mexican,$$,16047090813.0,299.2875811,2815 Main Street,Yelp
14th & Ontario,49.25849,-123.104799,Anh and Chi,687.0,4.0,"Vietnamese, Cocktail Bars",$$$,16048788883.0,478.2241342,3388 Main Street,Yelp
14th & Ontario,49.25849,-123.104799,49th Parallel Coffee,510.0,4.1,"Cafes, Coffee & Tea, Donuts",$,16048724901.0,292.9187579,2902 Main Street,Yelp
14th & Ontario,49.25849,-123.104799,Published On Main,140.0,4.4,"Tapas/Small Plates, Wine Bars, Cocktail Bars",,16044234840.0,682.3296128,3593 Main Street,Yelp
14th & Ontario,49.25849,-123.104799,Pho Goodness,126.0,3.6,"Vietnamese, Noodles",$$,16046207727.0,255.7392398,3079 Main Street,Yelp
14th & Ontario,49.25849,-123.104799,Sushi Hil,32.0,4.5,"Japanese, Sushi Bars",,12364829060.0,443.8657758,3330 Main Street,Yelp
14th & Ontario,49.25849,-123.104799,Toshi Sushi,451.0,4.3,"Sushi Bars, Japanese",$$,16048745173.0,287.8036684,181 East 16th Avenue,Yelp
14th & Ontario,49.25849,-123.104799,La Taqueria Pinche Taco Shop,686.0,4.2,Mexican,$$,16045582549.0,805.8751529,2450 Yukon Street,Yelp
14th & Ontario,49.25849,-123.104799,The Cascade Room,235.0,3.9,"Pubs, Canadian (New), Cocktail Bars",$$,16047098650.0,463.9557074,2616 Main Street,Yelp
14th & Ontario,49.25849,-123.104799,Vij's Restaurant,415.0,4.0,Indian,$$$,16047366664.0,734.6275773,3106 Cambie Street,Yelp
14th & Ontario,49.25849,-123.104799,Kwong Chow Congee & Noodle House,137.0,3.4,"Noodles, Cantonese",$$,16048768520.0,292.1313707,3163 Main St,Yelp
14th & Ontario,49.25849,-123.104799,Maruhachi Ra-men,86.0,3.5,Ramen,$$,,308.2668581,2858 Main Street,Yelp
14th & Ontario,49.25849,-123.104799,The Fish Counter,369.0,4.4,"Fish & Chips, Seafood",$$,16048763474.0,893.1447108,3825 Main Street,Yelp
14th & Ontario,49.25849,-123.104799,Fable Diner,340.0,3.9,"Diners, American",$$,16045633463.0,560.2688668,151 E Broadway,Yelp
14th & Ontario,49.25849,-123.104799,Saku,254.0,4.3,Japanese,$$,16044234600.0,1002.78922,548 W Broadway,Yelp
14th & Ontario,49.25849,-123.104799,El Camino's,206.0,3.5,Latin American,$$,16048756246.0,390.3780769,3250 Main Street,Yelp
14th & Ontario,49.25849,-123.104799,Mitra Canteen,80.0,3.8,"Mediterranean, Halal",$,16048749820.0,292.8521152,3034 Main St,Yelp
14th & Ontario,49.25849,-123.104799,Sing Sing,132.0,3.7,"Beer Bar, Pizza",$$,16043369556.0,387.516263,2718 Main Street,Yelp
14th & Ontario,49.25849,-123.104799,AJ's Brooklyn Pizza Joint,156.0,4.3,Pizza,$$,16044285805.0,683.5210867,325 East Broadway,Yelp
14th & Main,49.258425,-123.100792,Burgoo Bistros,503.0,3.9,"Comfort Food, Bistros",$$,16048731441.0,85.6374253,3096 Main Street,Yelp
14th & Main,49.258425,-123.100792,Maizal RMF,151.0,4.3,Mexican,$$,16047090813.0,178.6942239,2815 Main Street,Yelp
14th & Main,49.258425,-123.100792,Anh and Chi,687.0,4.0,"Vietnamese, Cocktail Bars",$$$,16048788883.0,377.4027608,3388 Main Street,Yelp
14th & Main,49.258425,-123.100792,Kwong Chow Congee & Noodle House,137.0,3.4,"Noodles, Cantonese",$$,16048768520.0,165.7085709,3163 Main St,Yelp
14th & Main,49.258425,-123.100792,Published On Main,140.0,4.4,"Tapas/Small Plates, Wine Bars, Cocktail Bars",,16044234840.0,622.5023023,3593 Main Street,Yelp
14th & Main,49.258425,-123.100792,49th Parallel Coffee,510.0,4.1,"Cafes, Coffee & Tea, Donuts",$,16048724901.0,79.02054434,2902 Main Street,Yelp
14th & Main,49.258425,-123.100792,Sushi Hil,32.0,4.5,"Japanese, Sushi Bars",,12364829060.0,343.0307049,3330 Main Street,Yelp
14th & Main,49.258425,-123.100792,Toshi Sushi,451.0,4.3,"Sushi Bars, Japanese",$$,16048745173.0,209.1098448,181 East 16th Avenue,Yelp
14th & Main,49.258425,-123.100792,Pho Goodness,126.0,3.6,"Vietnamese, Noodles",$$,16046207727.0,92.60426409,3079 Main Street,Yelp
14th & Main,49.258425,-123.100792,Maruhachi Ra-men,86.0,3.5,Ramen,$$,,127.3644296,2858 Main Street,Yelp
14th & Main,49.258425,-123.100792,El Camino's,206.0,3.5,Latin American,$$,16048756246.0,256.3978835,3250 Main Street,Yelp
14th & Main,49.258425,-123.100792,The Cascade Room,235.0,3.9,"Pubs, Canadian (New), Cocktail Bars",$$,16047098650.0,367.4136274,2616 Main Street,Yelp
14th & Main,49.258425,-123.100792,Burdock,192.0,3.4,Tapas/Small Plates,$$,16048790077.0,286.1297531,2702 Main Street,Yelp
14th & Main,49.258425,-123.100792,Osteria Savio Volpe,448.0,4.2,Italian,$$$,16044280072.0,722.8782427,615 Kingsway,Yelp
14th & Main,49.258425,-123.100792,Les Faux Bourgeois,464.0,4.0,"French, Cafes",$$,16048739733.0,810.1248743,663 E 15th Avenue,Yelp
14th & Main,49.258425,-123.100792,Sing Sing,132.0,3.7,"Beer Bar, Pizza",$$,16043369556.0,254.442639,2718 Main Street,Yelp
14th & Main,49.258425,-123.100792,Pizzeria Grano,29.0,4.1,Pizza,,16048765408.0,221.5011461,3240 Main Street,Yelp
14th & Main,49.258425,-123.100792,Mitra Canteen,80.0,3.8,"Mediterranean, Halal",$,16048749820.0,39.43196988,3034 Main St,Yelp
14th & Main,49.258425,-123.100792,Good Co. Bars,84.0,3.2,Bars,$$,16045656246.0,67.17531215,2904 Main Street,Yelp
14th & Main,49.258425,-123.100792,Afuri Ramen + Dumpling,29.0,3.6,"Ramen, Dumplings",,17789988288.0,188.3210193,2801 Main Street,Yelp
David Lam Park,49.270905,-123.126006,The Flying Pig,1339.0,4.0,"Canadian (New), Seafood",$$,16045681344.0,542.3705929,1168 Hamilton Street,Yelp
David Lam Park,49.270905,-123.126006,Blue Water Cafe,1108.0,4.4,Seafood,$$$$,16046888078.0,688.7572561,1095 Hamilton St,Yelp
David Lam Park,49.270905,-123.126006,Rodney's Oyster House,851.0,4.0,Seafood,$$,16046090080.0,431.9786527,1228 Hamilton Street,Yelp
David Lam Park,49.270905,-123.126006,Robba da Matti,516.0,4.2,"Italian, Tapas Bars",$$,16045581174.0,616.8991116,1127 Mainland Street,Yelp
David Lam Park,49.270905,-123.126006,Minami,784.0,4.2,"Japanese, Sushi Bars",$$$,16046858080.0,613.8643465,1118 Mainland Street,Yelp
David Lam Park,49.270905,-123.126006,Fanny Bay Oyster Bar & Shellfish Market,856.0,4.4,"Seafood, Seafood Markets",$$$,17783799510.0,1216.120054,762 Cambie St,Yelp
David Lam Park,49.270905,-123.126006,Lupo,459.0,4.3,Italian,$$$,16045692535.0,1026.709865,869 Hamilton Street,Yelp
David Lam Park,49.270905,-123.126006,Ancora Waterfront Dining and Patio,231.0,4.1,"Seafood, Japanese, Peruvian",$$$$,16046811164.0,578.6225214,1600 Howe Street,Yelp
David Lam Park,49.270905,-123.126006,OEB Breakfast Co. - Yaletown,863.0,4.3,Breakfast & Brunch,$$,16044233447.0,565.4010915,1137 Marinaside Crescent,Yelp
David Lam Park,49.270905,-123.126006,Tasty Indian Bistro,236.0,4.1,Indian,$$,16044233300.0,407.1818563,1261 Hamilton Street,Yelp
David Lam Park,49.270905,-123.126006,Cioppino's Mediterranean Grill,206.0,4.2,"Mediterranean, Italian",$$$$,16046887466.0,597.4474467,1133 Hamilton Street,Yelp
David Lam Park,49.270905,-123.126006,Sushi Jin,144.0,4.6,"Japanese, Sushi Bars",$$$,16045598834.0,977.5286221,750 Nelson Street,Yelp
David Lam Park,49.270905,-123.126006,Elisa,220.0,4.2,Steakhouses,$$$$,16043625443.0,654.5838739,1109 Hamilton Street,Yelp
David Lam Park,49.270905,-123.126006,Linh Cafe,330.0,3.9,"Vietnamese, French",$$,16045649668.0,495.3349455,1428 Granville Street,Yelp
David Lam Park,49.270905,-123.126006,Kaide Sushi,241.0,4.3,Sushi Bars,$$,16046815886.0,379.5655758,1375 Richards Street,Yelp
David Lam Park,49.270905,-123.126006,Salmon n' Bannock,221.0,4.5,Canadian (New),$$,16045688971.0,894.1348416,1128 W Broadway,Yelp
David Lam Park,49.270905,-123.126006,Brix & Mortar,328.0,4.0,"Wine Bars, Canadian (New), Venues & Event Spaces",$$$,16049159463.0,603.5264463,1137 Hamilton Street,Yelp
David Lam Park,49.270905,-123.126006,The Mexican Antojitos Y Cantina,414.0,4.3,Mexican,$$,16045690955.0,887.8968235,1049 Granville Street,Yelp
David Lam Park,49.270905,-123.126006,Tutto,62.0,4.3,"Italian, Bars",$$$,16046338868.0,985.1477009,901 Homer St,Yelp
David Lam Park,49.270905,-123.126006,Moltaqa Moroccan Restaurant,155.0,4.2,"Mediterranean, Moroccan",$$,16048411182.0,794.329893,1002 Mainland,Yelp
Beach & Seymour,49.273568,-123.129935,Linh Cafe,330.0,3.9,"Vietnamese, French",$$,16045649668.0,132.806164,1428 Granville Street,Yelp
Beach & Seymour,49.273568,-123.129935,Ancora Waterfront Dining and Patio,231.0,4.1,"Seafood, Japanese, Peruvian",$$$$,16046811164.0,194.3304825,1600 Howe Street,Yelp
Beach & Seymour,49.273568,-123.129935,The Flying Pig,1339.0,4.0,"Canadian (New), Seafood",$$,16045681344.0,595.7808618,1168 Hamilton Street,Yelp
Beach & Seymour,49.273568,-123.129935,Blue Water Cafe,1108.0,4.4,Seafood,$$$$,16046888078.0,703.58887,1095 Hamilton St,Yelp
Beach & Seymour,49.273568,-123.129935,Chang'An,78.0,3.4,Chinese,$$$,16046811313.0,201.2201617,1661 Granville Street,Yelp
Beach & Seymour,49.273568,-123.129935,Kaide Sushi,241.0,4.3,Sushi Bars,$$,16046815886.0,223.3511767,1375 Richards Street,Yelp
Beach & Seymour,49.273568,-123.129935,Rodney's Oyster House,851.0,4.0,Seafood,$$,16046090080.0,496.2174088,1228 Hamilton Street,Yelp
Beach & Seymour,49.273568,-123.129935,Robba da Matti,516.0,4.2,"Italian, Tapas Bars",$$,16045581174.0,684.6614873,1127 Mainland Street,Yelp
Beach & Seymour,49.273568,-123.129935,Sushi Jin,144.0,4.6,"Japanese, Sushi Bars",$$$,16045598834.0,802.3450575,750 Nelson Street,Yelp
Beach & Seymour,49.273568,-123.129935,Lupo,459.0,4.3,Italian,$$$,16045692535.0,1049.982667,869 Hamilton Street,Yelp
Beach & Seymour,49.273568,-123.129935,Giardino,128.0,3.9,Italian,$$$,16046692422.0,380.8128095,1328 Hornby Street,Yelp
Beach & Seymour,49.273568,-123.129935,Tasty Indian Bistro,236.0,4.1,Indian,$$,16044233300.0,440.7866584,1261 Hamilton Street,Yelp
Beach & Seymour,49.273568,-123.129935,Autostrada,18.0,3.9,"Wine Bars, Italian",,16042589988.0,119.0368039,1481 Continental Street,Yelp
Beach & Seymour,49.273568,-123.129935,Minami,784.0,4.2,"Japanese, Sushi Bars",$$$,16046858080.0,688.1021922,1118 Mainland Street,Yelp
Beach & Seymour,49.273568,-123.129935,OEB Breakfast Co. - Yaletown,863.0,4.3,Breakfast & Brunch,$$,16044233447.0,774.1962357,1137 Marinaside Crescent,Yelp
Beach & Seymour,49.273568,-123.129935,Le Crocodile Restaurant,451.0,4.3,French,$$$$,16046694298.0,1054.919184,909 Burrard Street,Yelp
Beach & Seymour,49.273568,-123.129935,Elisa,220.0,4.2,Steakhouses,$$$$,16043625443.0,673.0455323,1109 Hamilton Street,Yelp
Beach & Seymour,49.273568,-123.129935,Cioppino's Mediterranean Grill,206.0,4.2,"Mediterranean, Italian",$$$$,16046887466.0,629.3063843,1133 Hamilton Street,Yelp
Beach & Seymour,49.273568,-123.129935,The Mexican Antojitos Y Cantina,414.0,4.3,Mexican,$$,16045690955.0,721.0923379,1049 Granville Street,Yelp
Beach & Seymour,49.273568,-123.129935,Parker Rooftop,17.0,4.6,"Desserts, Mexican, Cocktail Bars",,16046966951.0,289.2257911,1379 Howe Street,Yelp
Richards & Helmcken,49.277141,-123.122589,Blue Water Cafe,1108.0,4.4,Seafood,$$$$,16046888078.0,147.370051,1095 Hamilton St,Yelp
Richards & Helmcken,49.277141,-123.122589,The Flying Pig,1339.0,4.0,"Canadian (New), Seafood",$$,16045681344.0,237.1211793,1168 Hamilton Street,Yelp
Richards & Helmcken,49.277141,-123.122589,Robba da Matti,516.0,4.2,"Italian, Tapas Bars",$$,16045581174.0,234.9257026,1127 Mainland Street,Yelp
Richards & Helmcken,49.277141,-123.122589,Brix & Mortar,328.0,4.0,"Wine Bars, Canadian (New), Venues & Event Spaces",$$$,16049159463.0,174.5102095,1137 Hamilton Street,Yelp
Richards & Helmcken,49.277141,-123.122589,Cioppino's Mediterranean Grill,206.0,4.2,"Mediterranean, Italian",$$$$,16046887466.0,189.0369421,1133 Hamilton Street,Yelp
Richards & Helmcken,49.277141,-123.122589,Minami,784.0,4.2,"Japanese, Sushi Bars",$$$,16046858080.0,245.2974994,1118 Mainland Street,Yelp
Richards & Helmcken,49.277141,-123.122589,Elisa,220.0,4.2,Steakhouses,$$$$,16043625443.0,154.6972636,1109 Hamilton Street,Yelp
Richards & Helmcken,49.277141,-123.122589,Sushi Jin,144.0,4.6,"Japanese, Sushi Bars",$$$,16045598834.0,285.4089952,750 Nelson Street,Yelp
Richards & Helmcken,49.277141,-123.122589,The Mexican Antojitos Y Cantina,414.0,4.3,Mexican,$$,16045690955.0,210.6984235,1049 Granville Street,Yelp
Richards & Helmcken,49.277141,-123.122589,Rodney's Oyster House,851.0,4.0,Seafood,$$,16046090080.0,315.6621943,1228 Hamilton Street,Yelp
Richards & Helmcken,49.277141,-123.122589,The Parlour,470.0,3.9,"Pizza, Lounges, Tapas/Small Plates",$$,16045683322.0,175.1210807,1011 Hamilton Street,Yelp
Richards & Helmcken,49.277141,-123.122589,Nero Waffles,544.0,4.4,"Waffles, Coffee & Tea",$$,16044289177.0,139.4774393,1002 Seymour Street,Yelp
Richards & Helmcken,49.277141,-123.122589,Tutto,62.0,4.3,"Italian, Bars",$$$,16046338868.0,303.9884897,901 Homer St,Yelp
Richards & Helmcken,49.277141,-123.122589,Manoush'eh,250.0,4.8,"Lebanese, Mediterranean, Halal",$,16044404402.0,231.7240601,620 Davie Street,Yelp
Richards & Helmcken,49.277141,-123.122589,The Greek By Anatoli,264.0,3.8,Greek,$$,16049790700.0,221.9114232,1043 Mainland Street,Yelp
Richards & Helmcken,49.277141,-123.122589,Lupo,459.0,4.3,Italian,$$$,16045692535.0,399.9700564,869 Hamilton Street,Yelp
Richards & Helmcken,49.277141,-123.122589,The Pawn Shop YVR,166.0,4.2,"Desserts, Bars, Mexican",$$,16046877474.0,222.1122143,1117 Granville Street,Yelp
Richards & Helmcken,49.277141,-123.122589,Moltaqa Moroccan Restaurant,155.0,4.2,"Mediterranean, Moroccan",$$,16048411182.0,267.731194,1002 Mainland,Yelp
Richards & Helmcken,49.277141,-123.122589,Yaletown Brewing Company,476.0,3.3,"American, Brewpubs",$$,16046812739.0,207.2376334,1111 Mainland Street,Yelp
Richards & Helmcken,49.277141,-123.122589,WestOak,265.0,3.5,"Seafood, Lounges, Steakhouses",$$$,16046298808.0,235.03255,1035 Mainland Street,Yelp
Burrard & 4th,49.267859,-123.145782,Fable Kitchen,779.0,4.3,Canadian (New),$$,16047321322.0,235.0120677,1944 W 4th Avenue,Yelp
Burrard & 4th,49.267859,-123.145782,Chi Vegan,214.0,3.9,Vietnamese,$$,16043363010.0,229.5054573,1935 W 4th Avenue,Yelp
Burrard & 4th,49.267859,-123.145782,Novo Italian,164.0,3.9,"Wine Bars, Pizza, Italian",$$,16047362220.0,140.4637374,2118 Burrard Street,Yelp
Burrard & 4th,49.267859,-123.145782,Ramen Danbo,463.0,4.2,"Ramen, Noodles",$$,,64.90514255,1833 W 4th Avenue,Yelp
Burrard & 4th,49.267859,-123.145782,Maenam,398.0,4.0,Thai,$$,16047305579.0,226.0843631,1938 W 4th Avenue,Yelp
Burrard & 4th,49.267859,-123.145782,AnnaLena,359.0,4.5,"Canadian (New), Diners, Bars",$$$$,17783794052.0,337.6454607,1809 W 1st Avenue,Yelp
Burrard & 4th,49.267859,-123.145782,Romer's Burger Bar,352.0,3.6,"Burgers, Beer Bar, Salad",$$,16047329545.0,116.2819871,1873 West 4th Avenue,Yelp
Burrard & 4th,49.267859,-123.145782,Mi Casa Mexicana,31.0,4.0,Mexican,,16044233121.0,9.832072759,2015 Burrard Street,Yelp
Burrard & 4th,49.267859,-123.145782,Delhi 6 Indian Bistro,137.0,4.4,Indian,$$,16047423311.0,297.7330301,1766 W 7th Avenue,Yelp
Burrard & 4th,49.267859,-123.145782,La Cigale French Bistro,151.0,3.8,French,$$,16047320004.0,268.0491451,1961 W 4th Avenue,Yelp
Burrard & 4th,49.267859,-123.145782,Patisserie Lebeau,127.0,4.3,"Bakeries, Waffles, Patisserie/Cake Shop",$$,16047313528.0,234.3102696,1728 W 2nd Avenue,Yelp
Burrard & 4th,49.267859,-123.145782,Suika,549.0,4.2,"Japanese, Tapas/Small Plates, Sushi Bars",$$,16047301678.0,576.925525,1626 W Broadway,Yelp
Burrard & 4th,49.267859,-123.145782,RedBeef Noodle Kitchen,113.0,4.1,"Taiwanese, Noodles",$$,16045581237.0,247.2174543,1947 W 4th Avenue,Yelp
Burrard & 4th,49.267859,-123.145782,Las Margaritas Restaurant,402.0,3.1,Mexican,$$,16047347117.0,316.0167026,1999 4th Avenue W,Yelp
Burrard & 4th,49.267859,-123.145782,Raisu,501.0,4.2,"Japanese, Sushi Bars",$$,16046201564.0,914.2896299,2340 W 4th Avenue,Yelp
Burrard & 4th,49.267859,-123.145782,Oddfish,84.0,4.0,Seafood,$$$,16045646330.0,361.5465145,1889 W 1st Avenue,Yelp
Burrard & 4th,49.267859,-123.145782,Au Comptoir,219.0,4.0,French,$$$,16045692278.0,794.222809,2278 W 4th Avenue,Yelp
Burrard & 4th,49.267859,-123.145782,Afghan Horsemen Restaurant,255.0,3.9,"Middle Eastern, Afghan, Kebab",$$,16048735923.0,542.2976001,1833 Anderson Street,Yelp
Burrard & 4th,49.267859,-123.145782,The Hoke Poke,57.0,4.3,"Seafood, Hawaiian, Poke",$$,16045648885.0,54.62896289,1834 W 4th Avenue,Yelp
